sample,emu_frame,slot,routine,flags,x,y,on_screen,screenshot
608,20791,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0608.png
608,20791,0x1700,$02:90F0,C8,222.0,196.0,True,frame_0608.png
608,20791,0x1740,$02:9274,E0,222.0,188.0,True,frame_0608.png
608,20791,0x17C0,$02:B04A,C8,27.977,133.797,True,frame_0608.png
608,20791,0x1800,$02:B04A,C8,57.742,64.559,True,frame_0608.png
608,20791,0x1840,$02:B04A,C8,35.441,74.57,True,frame_0608.png
608,20791,0x1880,$02:B04A,C8,24.469,101.629,True,frame_0608.png
608,20791,0x18C0,$02:90F0,C8,190.0,184.0,True,frame_0608.png
608,20791,0x1900,$02:9274,E0,190.0,176.0,True,frame_0608.png
608,20791,0x1AC0,$04:F97F,CC,144.047,110.922,True,frame_0608.png
610,20793,0x1000,$04:DF96,C8,96.5,112.0,True,frame_0610.png
610,20793,0x1040,$04:F8BC,C0,96.0,112.0,True,frame_0610.png
610,20793,0x16C0,$02:B04A,88,272.0,104.0,False,frame_0610.png
610,20793,0x1700,$02:90F0,C8,220.0,196.0,True,frame_0610.png
610,20793,0x1740,$02:9274,E0,220.0,188.0,True,frame_0610.png
