sample,emu_frame,slot,routine,flags,x,y,on_screen,screenshot
700,20883,0x1080,$04:E6AF,C8,137.0,157.0,True,frame_0700.png
700,20883,0x10C0,$04:E6AF,C8,27.0,132.0,True,frame_0700.png
700,20883,0x1400,$04:FABA,C8,129.875,91.82,True,frame_0700.png
700,20883,0x16C0,$02:9119,C8,136.875,184.0,True,frame_0700.png
700,20883,0x1700,$02:9274,E0,136.0,176.0,True,frame_0700.png
700,20883,0x1740,$02:91DB,D8,148.0,196.0,True,frame_0700.png
700,20883,0x1780,$02:9274,E0,148.0,188.0,True,frame_0700.png
700,20883,0x17C0,$02:B04A,C8,210.906,104.0,True,frame_0700.png
700,20883,0x1800,$02:90F0,C8,262.0,184.0,False,frame_0700.png
700,20883,0x1840,$02:9274,E0,262.0,176.0,False,frame_0700.png
700,20883,0x1AC0,$04:F97F,CC,99.25,179.0,True,frame_0700.png
702,20885,0x1000,$04:DF96,C8,21.5,127.0,True,frame_0702.png
702,20885,0x1080,$04:E6AF,C8,159.0,157.0,True,frame_0702.png
702,20885,0x10C0,$04:E6AF,C8,49.0,132.0,True,frame_0702.png
702,20885,0x1400,$04:FABA,C8,129.125,92.375,True,frame_0702.png
702,20885,0x16C0,$02:9119,C8,137.5,184.0,True,frame_0702.png
702,20885,0x1700,$02:9274,E0,137.0,176.0,True,frame_0702.png
702,20885,0x1740,$02:91DB,D8,147.0,196.0,True,frame_0702.png
702,20885,0x1780,$02:9274,E0,147.0,188.0,True,frame_0702.png
702,20885,0x17C0,$02:B04A,C8,207.312,104.0,True,frame_0702.png
702,20885,0x1800,$02:90F0,C8,260.0,184.0,False,frame_0702.png
702,20885,0x1840,$02:9274,E0,260.0,176.0,False,frame_0702.png
702,20885,0x1AC0,$04:F97F,CC,96.0,179.0,True,frame_0702.png
704,20887,0x1000,$04:DF96,C8,21.5,122.0,True,frame_0704.png
704,20887,0x1080,$04:E6AF,C8,181.0,157.0,True,frame_0704.png
704,20887,0x10C0,$04:E6AF,C8,71.0,132.0,True,frame_0704.png
704,20887,0x1400,$04:FABA,C8,128.375,92.961,True,frame_0704.png
704,20887,0x16C0,$02:9119,C8,138.125,184.0,True,frame_0704.png
704,20887,0x1700,$02:9274,E0,138.0,176.0,True,frame_0704.png
704,20887,0x1740,$02:91DB,D8,146.0,196.0,True,frame_0704.png
704,20887,0x1780,$02:9274,E0,146.0,188.0,True,frame_0704.png
704,20887,0x17C0,$02:B04A,C8,203.719,104.0,True,frame_0704.png
704,20887,0x1800,$02:90F0,C8,258.0,184.0,False,frame_0704.png
704,20887,0x1840,$02:9274,E0,258.0,176.0,False,frame_0704.png
704,20887,0x1AC0,$04:F97F,CC,92.75,179.0,True,frame_0704.png
706,20889,0x1000,$04:DF96,C8,21.5,117.0,True,frame_0706.png
706,20889,0x1080,$04:E6AF,C8,203.0,157.0,True,frame_0706.png
706,20889,0x10C0,$04:E6AF,C8,93.0,132.0,True,frame_0706.png
706,20889,0x1400,$04:FABA,C8,127.625,93.578,True,frame_0706.png
706,20889,0x16C0,$02:9119,C8,138.75,184.0,True,frame_0706.png
706,20889,0x1700,$02:9274,E0,138.0,176.0,True,frame_0706.png
706,20889,0x1740,$02:91DB,D8,145.0,196.0,True,frame_0706.png
706,20889,0x1780,$02:9274,E0,145.0,188.0,True,frame_0706.png
706,20889,0x17C0,$02:B04A,C8,200.125,104.0,True,frame_0706.png
706,20889,0x1800,$02:90F0,C8,256.0,184.0,False,frame_0706.png
706,20889,0x1840,$02:9274,E0,256.0,176.0,False,frame_0706.png
706,20889,0x1880,$02:90F0,C8,272.0,196.0,False,frame_0706.png
706,20889,0x18C0,$02:9274,E0,272.0,188.0,False,frame_0706.png
706,20889,0x1AC0,$04:F97F,CC,89.5,179.0,True,frame_0706.png
708,20891,0x1000,$04:DF96,C8,21.5,112.0,True,frame_0708.png
708,20891,0x1080,$04:E6AF,C8,225.0,157.0,True,frame_0708.png
708,20891,0x10C0,$04:E6AF,C8,115.0,132.0,True,frame_0708.png
708,20891,0x1400,$04:FABA,C8,126.875,94.227,True,frame_0708.png
708,20891,0x16C0,$02:9119,C8,139.375,184.0,True,frame_0708.png
708,20891,0x1700,$02:9274,E0,139.0,176.0,True,frame_0708.png
708,20891,0x1740,$02:91DB,D8,144.0,196.0,True,frame_0708.png
708,20891,0x1780,$02:9274,E0,144.0,188.0,True,frame_0708.png
708,20891,0x17C0,$02:B04A,C8,196.531,104.0,True,frame_0708.png
708,20891,0x1800,$02:90F0,C8,254.0,184.0,True,frame_0708.png
708,20891,0x1840,$02:9274,E0,254.0,176.0,True,frame_0708.png
708,20891,0x1880,$02:90F0,C8,270.0,196.0,False,frame_0708.png
708,20891,0x18C0,$02:9274,E0,270.0,188.0,False,frame_0708.png
708,20891,0x1AC0,$04:F97F,CC,86.25,179.0,True,frame_0708.png
710,20893,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0710.png
710,20893,0x1080,$04:E6AF,C8,247.0,157.0,True,frame_0710.png
710,20893,0x10C0,$04:E6AF,C8,137.0,132.0,True,frame_0710.png
710,20893,0x1400,$04:FABA,C8,126.125,94.906,True,frame_0710.png
710,20893,0x16C0,$02:9119,C8,140.0,184.0,True,frame_0710.png
710,20893,0x1700,$02:9274,E0,140.0,176.0,True,frame_0710.png
710,20893,0x1740,$02:91DB,D8,143.0,196.0,True,frame_0710.png
710,20893,0x1780,$02:9274,E0,143.0,188.0,True,frame_0710.png
710,20893,0x17C0,$02:B04A,C8,192.938,104.0,True,frame_0710.png
710,20893,0x1800,$02:90F0,C8,252.0,184.0,True,frame_0710.png
710,20893,0x1840,$02:9274,E0,252.0,176.0,True,frame_0710.png
710,20893,0x1880,$02:90F0,C8,268.0,196.0,False,frame_0710.png
710,20893,0x18C0,$02:9274,E0,268.0,188.0,False,frame_0710.png
710,20893,0x1AC0,$04:F97F,CC,83.0,179.0,True,frame_0710.png
712,20895,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0712.png
712,20895,0x10C0,$04:E6AF,C8,159.0,132.0,True,frame_0712.png
712,20895,0x1400,$04:FABA,C8,125.375,95.617,True,frame_0712.png
712,20895,0x16C0,$02:9119,C8,140.625,184.0,True,frame_0712.png
712,20895,0x1700,$02:9274,E0,140.0,176.0,True,frame_0712.png
712,20895,0x1740,$02:91DB,D8,142.0,196.0,True,frame_0712.png
712,20895,0x1780,$02:9274,E0,142.0,188.0,True,frame_0712.png
712,20895,0x17C0,$02:B04A,C8,189.344,104.0,True,frame_0712.png
712,20895,0x1800,$02:90F0,C8,250.0,184.0,True,frame_0712.png
712,20895,0x1840,$02:9274,E0,250.0,176.0,True,frame_0712.png
712,20895,0x1880,$02:90F0,C8,266.0,196.0,False,frame_0712.png
712,20895,0x18C0,$02:9274,E0,266.0,188.0,False,frame_0712.png
712,20895,0x1AC0,$04:F97F,CC,79.75,179.0,True,frame_0712.png
714,20897,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0714.png
714,20897,0x1080,$04:E6AF,C8,22.0,112.0,True,frame_0714.png
714,20897,0x10C0,$04:E6AF,C8,181.0,132.0,True,frame_0714.png
714,20897,0x1400,$04:FABA,C8,124.625,96.359,True,frame_0714.png
714,20897,0x16C0,$02:9119,C8,141.25,184.0,True,frame_0714.png
714,20897,0x1700,$02:9274,E0,141.0,176.0,True,frame_0714.png
714,20897,0x1740,$02:91DB,D8,141.0,196.0,True,frame_0714.png
714,20897,0x1780,$02:9274,E0,141.0,188.0,True,frame_0714.png
714,20897,0x17C0,$02:B04A,C8,185.75,104.0,True,frame_0714.png
714,20897,0x1800,$02:90F0,C8,248.0,184.0,True,frame_0714.png
714,20897,0x1840,$02:9274,E0,248.0,176.0,True,frame_0714.png
714,20897,0x1880,$02:90F0,C8,264.0,196.0,False,frame_0714.png
714,20897,0x18C0,$02:9274,E0,264.0,188.0,False,frame_0714.png
714,20897,0x1AC0,$04:F97F,CC,76.5,179.0,True,frame_0714.png
716,20899,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0716.png
716,20899,0x1080,$04:E6AF,C8,44.0,112.0,True,frame_0716.png
716,20899,0x10C0,$04:E6AF,C8,203.0,132.0,True,frame_0716.png
716,20899,0x1400,$04:FABA,C8,123.875,97.133,True,frame_0716.png
716,20899,0x16C0,$02:9119,C8,141.875,184.0,True,frame_0716.png
716,20899,0x1700,$02:9274,E0,141.0,176.0,True,frame_0716.png
716,20899,0x1740,$02:91DB,D8,140.0,196.0,True,frame_0716.png
716,20899,0x1780,$02:9274,E0,140.0,188.0,True,frame_0716.png
716,20899,0x17C0,$02:B04A,C8,182.156,104.0,True,frame_0716.png
716,20899,0x1800,$02:90F0,C8,246.0,184.0,True,frame_0716.png
716,20899,0x1840,$02:9274,E0,246.0,176.0,True,frame_0716.png
716,20899,0x1880,$02:90F0,C8,262.0,196.0,False,frame_0716.png
716,20899,0x18C0,$02:9274,E0,262.0,188.0,False,frame_0716.png
716,20899,0x1AC0,$04:F97F,CC,73.25,179.0,True,frame_0716.png
718,20901,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0718.png
718,20901,0x1080,$04:E6AF,C8,66.0,112.0,True,frame_0718.png
718,20901,0x10C0,$04:E6AF,C8,225.0,132.0,True,frame_0718.png
718,20901,0x1400,$04:FABA,C8,123.125,97.938,True,frame_0718.png
718,20901,0x16C0,$02:9119,C8,142.5,184.0,True,frame_0718.png
718,20901,0x1700,$02:9274,E0,142.0,176.0,True,frame_0718.png
718,20901,0x1740,$02:91DB,D8,139.0,196.0,True,frame_0718.png
718,20901,0x1780,$02:9274,E0,139.0,188.0,True,frame_0718.png
718,20901,0x17C0,$02:B04A,C8,178.562,104.0,True,frame_0718.png
718,20901,0x1800,$02:90F0,C8,244.0,184.0,True,frame_0718.png
718,20901,0x1840,$02:9274,E0,244.0,176.0,True,frame_0718.png
718,20901,0x1880,$02:90F0,C8,260.0,196.0,False,frame_0718.png
718,20901,0x18C0,$02:9274,E0,260.0,188.0,False,frame_0718.png
718,20901,0x1AC0,$04:F97F,CC,70.0,179.0,True,frame_0718.png
720,20903,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0720.png
720,20903,0x1080,$04:E6AF,C8,88.0,112.0,True,frame_0720.png
720,20903,0x10C0,$04:E6AF,C8,247.0,132.0,True,frame_0720.png
720,20903,0x1400,$04:FABA,C8,122.375,98.773,True,frame_0720.png
720,20903,0x16C0,$02:9119,C8,143.125,184.0,True,frame_0720.png
720,20903,0x1700,$02:9274,E0,143.0,176.0,True,frame_0720.png
720,20903,0x1740,$02:91DB,D8,138.0,196.0,True,frame_0720.png
720,20903,0x1780,$02:9274,E0,138.0,188.0,True,frame_0720.png
720,20903,0x17C0,$02:B04A,C8,174.969,104.0,True,frame_0720.png
720,20903,0x1800,$02:90F0,C8,242.0,184.0,True,frame_0720.png
720,20903,0x1840,$02:9274,E0,242.0,176.0,True,frame_0720.png
720,20903,0x1880,$02:90F0,C8,258.0,196.0,False,frame_0720.png
720,20903,0x18C0,$02:9274,E0,258.0,188.0,False,frame_0720.png
720,20903,0x1AC0,$04:F97F,CC,66.75,179.0,True,frame_0720.png
722,20905,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0722.png
722,20905,0x1080,$04:E6AF,C8,110.0,112.0,True,frame_0722.png
722,20905,0x1400,$04:FABA,C8,121.625,99.641,True,frame_0722.png
722,20905,0x16C0,$02:9119,C8,143.75,184.0,True,frame_0722.png
722,20905,0x1700,$02:9274,E0,143.0,176.0,True,frame_0722.png
722,20905,0x1740,$02:91DB,D8,137.0,196.0,True,frame_0722.png
722,20905,0x1780,$02:9274,E0,137.0,188.0,True,frame_0722.png
722,20905,0x17C0,$02:B04A,C8,171.375,104.0,True,frame_0722.png
722,20905,0x1800,$02:90F0,C8,240.0,184.0,True,frame_0722.png
722,20905,0x1840,$02:9274,E0,240.0,176.0,True,frame_0722.png
722,20905,0x1880,$02:90F0,C8,256.0,196.0,False,frame_0722.png
722,20905,0x18C0,$02:9274,E0,256.0,188.0,False,frame_0722.png
722,20905,0x1AC0,$04:F97F,CC,63.5,179.0,True,frame_0722.png
724,20907,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0724.png
724,20907,0x1080,$04:E6AF,C8,132.0,112.0,True,frame_0724.png
724,20907,0x10C0,$04:E6AF,C8,22.0,112.0,True,frame_0724.png
724,20907,0x1400,$04:FABA,C8,120.875,100.539,True,frame_0724.png
724,20907,0x16C0,$02:9119,C8,144.375,184.0,True,frame_0724.png
724,20907,0x1700,$02:9274,E0,144.0,176.0,True,frame_0724.png
724,20907,0x1740,$02:91DB,D8,136.0,196.0,True,frame_0724.png
724,20907,0x1780,$02:9274,E0,136.0,188.0,True,frame_0724.png
724,20907,0x17C0,$02:B04A,C8,167.781,104.0,True,frame_0724.png
724,20907,0x1800,$02:90F0,C8,238.0,184.0,True,frame_0724.png
724,20907,0x1840,$02:9274,E0,238.0,176.0,True,frame_0724.png
724,20907,0x1880,$02:90F0,C8,254.0,196.0,True,frame_0724.png
724,20907,0x18C0,$02:9274,E0,254.0,188.0,True,frame_0724.png
724,20907,0x1AC0,$04:F97F,CC,60.25,179.0,True,frame_0724.png
726,20909,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0726.png
726,20909,0x1080,$04:E6AF,C8,154.0,112.0,True,frame_0726.png
726,20909,0x10C0,$04:E6AF,C8,44.0,112.0,True,frame_0726.png
726,20909,0x1400,$04:FABA,C8,120.062,101.469,True,frame_0726.png
726,20909,0x16C0,$02:9119,C8,145.0,184.0,True,frame_0726.png
726,20909,0x1700,$02:9274,E0,145.0,176.0,True,frame_0726.png
726,20909,0x1740,$02:9119,C8,135.0,196.0,True,frame_0726.png
726,20909,0x1780,$02:9274,E0,135.0,188.0,True,frame_0726.png
726,20909,0x17C0,$02:B04A,C8,164.188,104.0,True,frame_0726.png
726,20909,0x1800,$02:90F0,C8,236.0,184.0,True,frame_0726.png
726,20909,0x1840,$02:9274,E0,236.0,176.0,True,frame_0726.png
726,20909,0x1880,$02:90F0,C8,252.0,196.0,True,frame_0726.png
726,20909,0x18C0,$02:9274,E0,252.0,188.0,True,frame_0726.png
726,20909,0x1AC0,$04:F97F,CC,57.0,179.0,True,frame_0726.png
728,20911,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0728.png
728,20911,0x10C0,$04:E6AF,C8,66.0,112.0,True,frame_0728.png
728,20911,0x1400,$04:FABA,C8,119.188,102.383,True,frame_0728.png
728,20911,0x16C0,$02:9119,C8,145.625,184.0,True,frame_0728.png
728,20911,0x1700,$02:9274,E0,145.0,176.0,True,frame_0728.png
728,20911,0x1740,$02:9119,C8,135.625,196.0,True,frame_0728.png
728,20911,0x1780,$02:9274,E0,135.0,188.0,True,frame_0728.png
728,20911,0x17C0,$04:FCC0,D0,164.188,104.0,True,frame_0728.png
728,20911,0x1800,$02:90F0,C8,234.0,184.0,True,frame_0728.png
728,20911,0x1840,$02:9274,E0,234.0,176.0,True,frame_0728.png
728,20911,0x1880,$02:90F0,C8,250.0,196.0,True,frame_0728.png
728,20911,0x18C0,$02:9274,E0,250.0,188.0,True,frame_0728.png
728,20911,0x1AC0,$04:F97F,CC,53.75,179.0,True,frame_0728.png
730,20913,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0730.png
730,20913,0x10C0,$04:E6AF,C8,88.0,112.0,True,frame_0730.png
730,20913,0x1400,$04:FABA,C8,118.312,103.266,True,frame_0730.png
730,20913,0x16C0,$02:9119,C8,146.25,184.0,True,frame_0730.png
730,20913,0x1700,$02:9274,E0,146.0,176.0,True,frame_0730.png
730,20913,0x1740,$02:9119,C8,136.25,196.0,True,frame_0730.png
730,20913,0x1780,$02:9274,E0,136.0,188.0,True,frame_0730.png
730,20913,0x17C0,$04:FCC0,D0,163.188,104.0,True,frame_0730.png
730,20913,0x1800,$02:90F0,C8,232.0,184.0,True,frame_0730.png
730,20913,0x1840,$02:9274,E0,232.0,176.0,True,frame_0730.png
730,20913,0x1880,$02:90F0,C8,248.0,196.0,True,frame_0730.png
730,20913,0x18C0,$02:9274,E0,248.0,188.0,True,frame_0730.png
730,20913,0x1AC0,$04:F97F,CC,50.5,179.0,True,frame_0730.png
732,20915,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0732.png
732,20915,0x10C0,$04:E6AF,C8,110.0,112.0,True,frame_0732.png
732,20915,0x1400,$04:FABA,C8,117.438,104.117,True,frame_0732.png
732,20915,0x16C0,$02:9119,C8,146.875,184.0,True,frame_0732.png
732,20915,0x1700,$02:9274,E0,146.0,176.0,True,frame_0732.png
732,20915,0x1740,$02:9119,C8,136.875,196.0,True,frame_0732.png
732,20915,0x1780,$02:9274,E0,136.0,188.0,True,frame_0732.png
732,20915,0x17C0,$04:FCC0,D0,162.188,104.0,True,frame_0732.png
732,20915,0x1800,$02:90F0,C8,230.0,184.0,True,frame_0732.png
732,20915,0x1840,$02:9274,E0,230.0,176.0,True,frame_0732.png
732,20915,0x1880,$02:90F0,C8,246.0,196.0,True,frame_0732.png
732,20915,0x18C0,$02:9274,E0,246.0,188.0,True,frame_0732.png
732,20915,0x1AC0,$04:F97F,CC,47.25,179.0,True,frame_0732.png
734,20917,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0734.png
734,20917,0x10C0,$04:E6AF,C8,132.0,112.0,True,frame_0734.png
734,20917,0x1400,$04:FABA,C8,116.562,104.938,True,frame_0734.png
734,20917,0x16C0,$02:9119,C8,147.5,184.0,True,frame_0734.png
734,20917,0x1700,$02:9274,E0,147.0,176.0,True,frame_0734.png
734,20917,0x1740,$02:9119,C8,137.5,196.0,True,frame_0734.png
734,20917,0x1780,$02:9274,E0,137.0,188.0,True,frame_0734.png
734,20917,0x17C0,$04:FCC0,D0,161.188,104.0,True,frame_0734.png
734,20917,0x1800,$02:90F0,C8,228.0,184.0,True,frame_0734.png
734,20917,0x1840,$02:9274,E0,228.0,176.0,True,frame_0734.png
734,20917,0x1880,$02:90F0,C8,244.0,196.0,True,frame_0734.png
734,20917,0x18C0,$02:9274,E0,244.0,188.0,True,frame_0734.png
734,20917,0x1AC0,$04:F97F,CC,44.0,179.0,True,frame_0734.png
736,20919,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0736.png
736,20919,0x10C0,$04:E6AF,C8,154.0,112.0,True,frame_0736.png
736,20919,0x1400,$04:FABA,C8,115.688,105.727,True,frame_0736.png
736,20919,0x16C0,$02:9119,C8,148.125,184.0,True,frame_0736.png
736,20919,0x1700,$02:9274,E0,148.0,176.0,True,frame_0736.png
736,20919,0x1740,$02:9119,C8,138.125,196.0,True,frame_0736.png
736,20919,0x1780,$02:9274,E0,138.0,188.0,True,frame_0736.png
736,20919,0x17C0,$04:FCC0,D0,160.188,104.0,True,frame_0736.png
736,20919,0x1800,$02:90F0,C8,226.0,184.0,True,frame_0736.png
736,20919,0x1840,$02:9274,E0,226.0,176.0,True,frame_0736.png
736,20919,0x1880,$02:90F0,C8,242.0,196.0,True,frame_0736.png
736,20919,0x18C0,$02:9274,E0,242.0,188.0,True,frame_0736.png
736,20919,0x1AC0,$04:F97F,CC,40.75,179.0,True,frame_0736.png
738,20921,0x1000,$04:DF96,C8,16.5,112.0,True,frame_0738.png
738,20921,0x1080,$04:E6AF,C8,22.0,112.0,True,frame_0738.png
738,20921,0x10C0,$04:E6AF,C8,176.0,112.0,True,frame_0738.png
738,20921,0x1400,$04:FABA,C8,114.812,106.484,True,frame_0738.png
738,20921,0x16C0,$02:9119,C8,148.75,184.0,True,frame_0738.png
738,20921,0x1700,$02:9274,E0,148.0,176.0,True,frame_0738.png
738,20921,0x1740,$02:9119,C8,138.75,196.0,True,frame_0738.png
738,20921,0x1780,$02:9274,E0,138.0,188.0,True,frame_0738.png
738,20921,0x17C0,$04:FCC0,D0,159.188,104.0,True,frame_0738.png
738,20921,0x1800,$02:90F0,C8,224.0,184.0,True,frame_0738.png
738,20921,0x1840,$02:9274,E0,224.0,176.0,True,frame_0738.png
738,20921,0x1880,$02:90F0,C8,240.0,196.0,True,frame_0738.png
738,20921,0x18C0,$02:9274,E0,240.0,188.0,True,frame_0738.png
738,20921,0x1900,$02:9131,C8,-16.0,184.0,False,frame_0738.png
738,20921,0x1940,$02:9274,E0,-16.0,176.0,False,frame_0738.png
738,20921,0x1AC0,$04:F97F,CC,37.5,179.0,True,frame_0738.png
740,20923,0x1000,$04:DF96,C8,16.5,107.0,True,frame_0740.png
740,20923,0x1080,$04:E6AF,C8,44.0,112.0,True,frame_0740.png
740,20923,0x10C0,$04:E6AF,C8,198.0,112.0,True,frame_0740.png
740,20923,0x1400,$04:FABA,C8,113.938,107.211,True,frame_0740.png
740,20923,0x16C0,$02:9119,C8,149.375,184.0,True,frame_0740.png
740,20923,0x1700,$02:9274,E0,149.0,176.0,True,frame_0740.png
740,20923,0x1740,$02:9119,C8,139.375,196.0,True,frame_0740.png
740,20923,0x1780,$02:9274,E0,139.0,188.0,True,frame_0740.png
740,20923,0x17C0,$04:FCC0,D0,158.188,104.0,True,frame_0740.png
740,20923,0x1800,$02:90F0,C8,222.0,184.0,True,frame_0740.png
740,20923,0x1840,$02:9274,E0,222.0,176.0,True,frame_0740.png
740,20923,0x1880,$02:90F0,C8,238.0,196.0,True,frame_0740.png
740,20923,0x18C0,$02:9274,E0,238.0,188.0,True,frame_0740.png
740,20923,0x1900,$02:9131,C8,-15.375,184.0,False,frame_0740.png
740,20923,0x1940,$02:9274,E0,-16.0,176.0,False,frame_0740.png
740,20923,0x1AC0,$04:F97F,CC,34.25,179.0,True,frame_0740.png
742,20925,0x1000,$04:DF96,C8,16.5,102.0,True,frame_0742.png
742,20925,0x1080,$04:E6AF,C8,66.0,112.0,True,frame_0742.png
742,20925,0x10C0,$04:E6AF,C8,220.0,112.0,True,frame_0742.png
742,20925,0x1400,$04:FABA,C8,113.062,107.906,True,frame_0742.png
742,20925,0x16C0,$02:9119,C8,150.0,184.0,True,frame_0742.png
742,20925,0x1700,$02:9274,E0,150.0,176.0,True,frame_0742.png
742,20925,0x1740,$02:9119,C8,140.0,196.0,True,frame_0742.png
742,20925,0x1780,$02:9274,E0,140.0,188.0,True,frame_0742.png
742,20925,0x17C0,$04:FCC0,D0,157.188,104.0,True,frame_0742.png
742,20925,0x1800,$02:90F0,C8,220.0,184.0,True,frame_0742.png
742,20925,0x1840,$02:9274,E0,220.0,176.0,True,frame_0742.png
742,20925,0x1880,$02:90F0,C8,236.0,196.0,True,frame_0742.png
742,20925,0x18C0,$02:9274,E0,236.0,188.0,True,frame_0742.png
742,20925,0x1900,$02:9131,C8,-14.75,184.0,False,frame_0742.png
742,20925,0x1940,$02:9274,E0,-15.0,176.0,False,frame_0742.png
742,20925,0x1AC0,$04:F97F,CC,31.0,179.0,True,frame_0742.png
742,20925,0x1B00,$04:F97F,CC,128.0,170.0,True,frame_0742.png
744,20927,0x1000,$04:DF96,C8,16.5,97.0,True,frame_0744.png
744,20927,0x1080,$04:E6AF,C8,88.0,112.0,True,frame_0744.png
744,20927,0x10C0,$04:E6AF,C8,242.0,112.0,True,frame_0744.png
744,20927,0x1400,$04:FABA,C8,112.188,108.57,True,frame_0744.png
744,20927,0x16C0,$02:9119,C8,150.625,184.0,True,frame_0744.png
744,20927,0x1700,$02:9274,E0,150.0,176.0,True,frame_0744.png
744,20927,0x1740,$02:9119,C8,140.625,196.0,True,frame_0744.png
744,20927,0x1780,$02:9274,E0,140.0,188.0,True,frame_0744.png
744,20927,0x17C0,$04:FCC0,D0,156.188,104.0,True,frame_0744.png
744,20927,0x1800,$02:90F0,C8,218.0,184.0,True,frame_0744.png
744,20927,0x1840,$02:9274,E0,218.0,176.0,True,frame_0744.png
744,20927,0x1880,$02:90F0,C8,234.0,196.0,True,frame_0744.png
744,20927,0x18C0,$02:9274,E0,234.0,188.0,True,frame_0744.png
744,20927,0x1900,$02:9131,C8,-14.125,184.0,False,frame_0744.png
744,20927,0x1940,$02:9274,E0,-15.0,176.0,False,frame_0744.png
744,20927,0x1AC0,$04:F97F,CC,27.75,179.0,True,frame_0744.png
744,20927,0x1B00,$04:F97F,CC,125.0,168.758,True,frame_0744.png
746,20929,0x1000,$04:DF96,C8,16.5,92.0,True,frame_0746.png
746,20929,0x1080,$04:E6AF,C8,110.0,112.0,True,frame_0746.png
746,20929,0x1400,$04:FABA,C8,111.312,109.203,True,frame_0746.png
746,20929,0x16C0,$02:9119,C8,151.25,184.0,True,frame_0746.png
746,20929,0x1700,$02:9274,E0,151.0,176.0,True,frame_0746.png
746,20929,0x1740,$02:9119,C8,141.25,196.0,True,frame_0746.png
746,20929,0x1780,$02:9274,E0,141.0,188.0,True,frame_0746.png
746,20929,0x17C0,$04:FCC0,D0,155.188,104.0,True,frame_0746.png
746,20929,0x1800,$02:90F0,C8,216.0,184.0,True,frame_0746.png
746,20929,0x1840,$02:9274,E0,216.0,176.0,True,frame_0746.png
746,20929,0x1880,$02:90F0,C8,232.0,196.0,True,frame_0746.png
746,20929,0x18C0,$02:9274,E0,232.0,188.0,True,frame_0746.png
746,20929,0x1900,$02:9131,C8,-13.5,184.0,False,frame_0746.png
746,20929,0x1940,$02:9274,E0,-14.0,176.0,False,frame_0746.png
746,20929,0x1AC0,$04:F97F,CC,24.5,179.0,True,frame_0746.png
746,20929,0x1B00,$04:F97F,CC,122.0,167.516,True,frame_0746.png
748,20931,0x1000,$04:DF96,C8,16.5,87.0,True,frame_0748.png
748,20931,0x1080,$04:E6AF,C8,132.0,112.0,True,frame_0748.png
748,20931,0x10C0,$04:E6AF,C8,22.0,87.0,True,frame_0748.png
748,20931,0x1400,$04:FABA,C8,110.438,109.805,True,frame_0748.png
748,20931,0x16C0,$02:9119,C8,151.875,184.0,True,frame_0748.png
748,20931,0x1700,$02:9274,E0,151.0,176.0,True,frame_0748.png
748,20931,0x1740,$02:9119,C8,141.875,196.0,True,frame_0748.png
748,20931,0x1780,$02:9274,E0,141.0,188.0,True,frame_0748.png
748,20931,0x17C0,$04:FCC0,D0,154.188,104.0,True,frame_0748.png
748,20931,0x1800,$02:90F0,C8,214.0,184.0,True,frame_0748.png
748,20931,0x1840,$02:9274,E0,214.0,176.0,True,frame_0748.png
748,20931,0x1880,$02:90F0,C8,230.0,196.0,True,frame_0748.png
748,20931,0x18C0,$02:9274,E0,230.0,188.0,True,frame_0748.png
748,20931,0x1900,$02:9131,C8,-12.875,184.0,False,frame_0748.png
748,20931,0x1940,$02:9274,E0,-13.0,176.0,False,frame_0748.png
748,20931,0x1AC0,$04:F97F,CC,21.25,179.0,True,frame_0748.png
748,20931,0x1B00,$04:F97F,CC,119.0,166.273,True,frame_0748.png
750,20933,0x1000,$04:DF96,C8,16.5,82.0,True,frame_0750.png
750,20933,0x1080,$04:E6AF,C8,154.0,112.0,True,frame_0750.png
750,20933,0x10C0,$04:E6AF,C8,44.0,87.0,True,frame_0750.png
750,20933,0x1400,$04:FABA,C8,109.562,110.375,True,frame_0750.png
750,20933,0x16C0,$02:9119,C8,152.5,184.0,True,frame_0750.png
750,20933,0x1700,$02:9274,E0,152.0,176.0,True,frame_0750.png
750,20933,0x1740,$02:9119,C8,142.5,196.0,True,frame_0750.png
750,20933,0x1780,$02:9274,E0,142.0,188.0,True,frame_0750.png
750,20933,0x17C0,$04:FCC0,D0,153.188,104.0,True,frame_0750.png
750,20933,0x1800,$02:90F0,C8,212.0,184.0,True,frame_0750.png
750,20933,0x1840,$02:9274,E0,212.0,176.0,True,frame_0750.png
750,20933,0x1880,$02:90F0,C8,228.0,196.0,True,frame_0750.png
750,20933,0x18C0,$02:9274,E0,228.0,188.0,True,frame_0750.png
750,20933,0x1900,$02:9131,C8,-12.25,184.0,False,frame_0750.png
