sample,source_frame,result_frame,requested_mask,poll_mask,input_polls,speed_percent,lagged
1514,21696,21697,136,136,4,50,false
1515,21697,21698,136,136,4,50,false
1516,21698,21699,136,136,4,50,false
1517,21699,21700,136,136,4,50,false
1518,21700,21701,8,8,4,50,false
1519,21701,21702,8,8,4,50,false
1520,21702,21703,8,8,4,50,false
1521,21703,21704,8,8,4,50,false
1522,21704,21705,136,136,4,50,false
1523,21705,21706,136,136,4,50,false
1524,21706,21707,136,136,4,50,false
1525,21707,21708,136,136,4,50,false
1526,21708,21709,8,8,4,50,false
1527,21709,21710,8,8,4,50,false
1528,21710,21711,8,8,4,50,false
1529,21711,21712,8,8,4,50,false
1530,21712,21713,136,136,4,50,false
1531,21713,21714,136,136,4,50,false
1532,21714,21715,136,136,4,50,false
1533,21715,21716,136,136,4,50,false
1534,21716,21717,8,8,4,50,false
1535,21717,21718,8,8,4,50,false
1536,21718,21719,8,8,4,50,false
1537,21719,21720,8,8,4,50,false
1538,21720,21721,136,136,4,50,false
1539,21721,21722,136,136,4,50,false
1540,21722,21723,136,136,4,50,false
1541,21723,21724,136,136,4,50,false
1542,21724,21725,8,8,4,50,false
1543,21725,21726,2,2,4,50,false
1544,21726,21727,2,2,4,50,false
1545,21727,21728,2,2,4,50,false
1546,21728,21729,130,130,4,50,false
1547,21729,21730,130,130,4,50,false
1548,21730,21731,130,130,4,50,false
1549,21731,21732,130,130,4,50,false
1550,21732,21733,2,2,4,50,false
1551,21733,21734,2,2,4,50,false
1552,21734,21735,2,2,4,50,false
1553,21735,21736,2,2,4,50,false
1554,21736,21737,130,130,4,50,false
1555,21737,21738,130,130,4,50,false
1556,21738,21739,130,130,4,50,false
1557,21739,21740,130,130,4,50,false
1558,21740,21741,2,2,4,50,false
1559,21741,21742,2,2,4,50,false
1560,21742,21743,2,2,4,50,false
1561,21743,21744,2,2,4,50,false
1562,21744,21745,130,130,4,50,false
1563,21745,21746,130,130,4,50,false
1564,21746,21747,130,130,4,50,false
1565,21747,21748,130,130,4,50,false
1566,21748,21749,2,2,4,50,false
1567,21749,21750,1,1,4,50,false
1568,21750,21751,1,1,4,50,false
1569,21751,21752,1,1,4,50,false
1570,21752,21753,129,129,4,50,false
1571,21753,21754,129,129,4,50,false
1572,21754,21755,129,129,4,50,false
1573,21755,21756,130,130,4,50,false
1574,21756,21757,2,2,4,50,false
1575,21757,21758,2,2,4,50,false
1576,21758,21759,2,2,4,50,false
1577,21759,21760,2,2,4,50,false
1578,21760,21761,130,130,4,50,false
1579,21761,21762,129,129,4,50,false
1580,21762,21763,129,129,4,50,false
1581,21763,21764,129,129,4,50,false
1582,21764,21765,1,1,4,50,false
1583,21765,21766,1,1,4,50,false
1584,21766,21767,1,1,4,50,false
1585,21767,21768,8,8,4,50,false
1586,21768,21769,136,136,4,50,false
1587,21769,21770,136,136,4,50,false
1588,21770,21771,136,136,4,50,false
1589,21771,21772,136,136,4,50,false
1590,21772,21773,8,8,4,50,false
1591,21773,21774,2,2,4,50,false
1592,21774,21775,2,2,4,50,false
1593,21775,21776,2,2,4,50,false
1594,21776,21777,130,130,4,50,false
1595,21777,21778,130,130,4,50,false
1596,21778,21779,130,130,4,50,false
1597,21779,21780,136,136,4,50,false
1598,21780,21781,8,8,4,50,false
1599,21781,21782,8,8,4,50,false
1600,21782,21783,8,8,4,50,false
1601,21783,21784,8,8,4,50,false
1602,21784,21785,136,136,4,50,false
1603,21785,21786,136,136,4,50,false
1604,21786,21787,136,136,4,50,false
1605,21787,21788,136,136,4,50,false
1606,21788,21789,8,8,4,50,false
1607,21789,21790,8,8,4,50,false
1608,21790,21791,8,8,4,50,false
1609,21791,21792,8,8,4,50,false
1610,21792,21793,136,136,4,50,false
1611,21793,21794,136,136,4,50,false
1612,21794,21795,136,136,4,50,false
1613,21795,21796,136,136,4,50,false
1614,21796,21797,8,8,4,50,false
1615,21797,21798,8,8,4,50,false
1616,21798,21799,8,8,4,50,false
1617,21799,21800,8,8,4,50,false
1618,21800,21801,136,136,4,50,false
1619,21801,21802,136,136,4,50,false
1620,21802,21803,136,136,4,50,false
1621,21803,21804,130,130,4,50,false
1622,21804,21805,2,2,4,50,false
1623,21805,21806,2,2,4,50,false
1624,21806,21807,2,2,4,50,false
1625,21807,21808,2,2,4,50,false
1626,21808,21809,130,130,4,50,false
1627,21809,21810,130,130,4,50,false
1628,21810,21811,130,130,4,50,false
1629,21811,21812,130,130,4,50,false
1630,21812,21813,2,2,4,50,false
1631,21813,21814,2,2,4,50,false
1632,21814,21815,2,2,4,50,false
1633,21815,21816,2,2,4,50,false
1634,21816,21817,130,130,4,50,false
1635,21817,21818,130,130,4,50,false
1636,21818,21819,130,130,4,50,false
1637,21819,21820,130,130,4,50,false
1638,21820,21821,2,2,4,50,false
1639,21821,21822,2,2,4,50,false
1640,21822,21823,2,2,4,50,false
1641,21823,21824,2,2,4,50,false
1642,21824,21825,130,130,4,50,false
1643,21825,21826,130,130,4,50,false
1644,21826,21827,130,130,4,50,false
1645,21827,21828,130,130,4,50,false
1646,21828,21829,2,2,4,50,false
1647,21829,21830,2,2,4,50,false
1648,21830,21831,2,2,4,50,false
1649,21831,21832,2,2,4,50,false
1650,21832,21833,130,130,4,50,false
1651,21833,21834,130,130,4,50,false
1652,21834,21835,130,130,4,50,false
1653,21835,21836,130,130,4,50,false
1654,21836,21837,2,2,4,50,false
1655,21837,21838,2,2,4,50,false
1656,21838,21839,2,2,4,50,false
1657,21839,21840,2,2,4,50,false
1658,21840,21841,130,130,4,50,false
1659,21841,21842,130,130,4,50,false
1660,21842,21843,130,130,4,50,false
1661,21843,21844,130,130,4,50,false
1662,21844,21845,2,2,4,50,false
1663,21845,21846,2,2,4,50,false
1664,21846,21847,2,2,4,50,false
1665,21847,21848,2,2,4,50,false
1666,21848,21849,130,130,4,50,false
1667,21849,21850,130,130,4,50,false
1668,21850,21851,130,130,4,50,false
1669,21851,21852,130,130,4,50,false
1670,21852,21853,2,2,4,50,false
1671,21853,21854,2,2,4,50,false
1672,21854,21855,2,2,4,50,false
1673,21855,21856,2,2,4,50,false
1674,21856,21857,130,130,4,50,false
1675,21857,21858,130,130,4,50,false
1676,21858,21859,130,130,4,50,false
1677,21859,21860,130,130,4,50,false
1678,21860,21861,2,2,4,50,false
1679,21861,21862,2,2,4,50,false
1680,21862,21863,2,2,4,50,false
1681,21863,21864,2,2,4,50,false
1682,21864,21865,130,130,4,50,false
1683,21865,21866,130,130,4,50,false
1684,21866,21867,130,130,4,50,false
1685,21867,21868,130,130,4,50,false
1686,21868,21869,2,2,4,50,false
1687,21869,21870,2,2,4,50,false
1688,21870,21871,2,2,4,50,false
1689,21871,21872,2,2,4,50,false
1690,21872,21873,130,130,4,50,false
1691,21873,21874,130,130,4,50,false
1692,21874,21875,130,130,4,50,false
1693,21875,21876,130,130,4,50,false
1694,21876,21877,2,2,4,50,false
1695,21877,21878,2,2,4,50,false
1696,21878,21879,2,2,4,50,false
1697,21879,21880,2,2,4,50,false
1698,21880,21881,130,130,4,50,false
1699,21881,21882,130,130,4,50,false
1700,21882,21883,130,130,4,50,false
1701,21883,21884,130,130,4,50,false
1702,21884,21885,2,2,4,50,false
1703,21885,21886,2,2,4,50,false
1704,21886,21887,2,2,4,50,false
1705,21887,21888,2,2,4,50,false
1706,21888,21889,130,130,4,50,false
1707,21889,21890,130,130,4,50,false
1708,21890,21891,130,130,4,50,false
1709,21891,21892,130,130,4,50,false
1710,21892,21893,2,2,4,50,false
1711,21893,21894,2,2,4,50,false
1712,21894,21895,2,2,4,50,false
1713,21895,21896,2,2,4,50,false
1714,21896,21897,130,130,4,50,false
1715,21897,21898,130,130,4,50,false
1716,21898,21899,130,130,4,50,false
1717,21899,21900,136,136,4,50,false
1718,21900,21901,8,8,4,50,false
1719,21901,21902,8,8,4,50,false
1720,21902,21903,8,8,4,50,false
1721,21903,21904,8,8,4,50,false
1722,21904,21905,136,136,4,50,false
1723,21905,21906,130,130,4,50,false
1724,21906,21907,130,130,4,50,false
1725,21907,21908,130,130,4,50,false
1726,21908,21909,2,2,4,50,false
1727,21909,21910,2,2,4,50,false
1728,21910,21911,2,2,4,50,false
1729,21911,21912,2,2,4,50,false
1730,21912,21913,130,130,4,50,false
1731,21913,21914,130,130,4,50,false
1732,21914,21915,130,130,4,50,false
1733,21915,21916,130,130,4,50,false
1734,21916,21917,2,2,4,50,false
1735,21917,21918,2,2,4,50,false
1736,21918,21919,2,2,4,50,false
1737,21919,21920,2,2,4,50,false
1738,21920,21921,130,130,4,50,false
1739,21921,21922,130,130,4,50,false
1740,21922,21923,130,130,4,50,false
1741,21923,21924,130,130,4,50,false
1742,21924,21925,2,2,4,50,false
1743,21925,21926,2,2,4,50,false
1744,21926,21927,2,2,4,50,false
1745,21927,21928,2,2,4,50,false
1746,21928,21929,130,130,4,50,false
1747,21929,21930,129,129,4,50,false
1748,21930,21931,129,129,4,50,false
1749,21931,21932,129,129,4,50,false
1750,21932,21933,1,1,4,50,false
1751,21933,21934,1,1,4,50,false
1752,21934,21935,1,1,4,50,false
1753,21935,21936,1,1,4,50,false
1754,21936,21937,129,129,4,50,false
1755,21937,21938,129,129,4,50,false
1756,21938,21939,129,129,4,50,false
1757,21939,21940,129,129,4,50,false
1758,21940,21941,1,1,4,50,false
1759,21941,21942,1,1,4,50,false
1760,21942,21943,1,1,4,50,false
1761,21943,21944,1,1,4,50,false
1762,21944,21945,129,129,4,50,false
1763,21945,21946,129,129,4,50,false
1764,21946,21947,129,129,4,50,false
1765,21947,21948,129,129,4,50,false
1766,21948,21949,1,1,4,50,false
1767,21949,21950,1,1,4,50,false
1768,21950,21951,1,1,4,50,false
1769,21951,21952,1,1,4,50,false
1770,21952,21953,129,129,4,50,false
1771,21953,21954,129,129,4,50,false
1772,21954,21955,129,129,4,50,false
1773,21955,21956,129,129,4,50,false
1774,21956,21957,1,1,4,50,false
1775,21957,21958,1,1,4,50,false
1776,21958,21959,1,1,4,50,false
1777,21959,21960,2,2,4,50,false
1778,21960,21961,130,130,4,50,false
1779,21961,21962,130,130,4,50,false
1780,21962,21963,130,130,4,50,false
1781,21963,21964,130,130,4,50,false
1782,21964,21965,2,2,4,50,false
1783,21965,21966,8,8,4,50,false
1784,21966,21967,8,8,4,50,false
1785,21967,21968,8,8,4,50,false
1786,21968,21969,136,136,4,50,false
1787,21969,21970,136,136,4,50,false
1788,21970,21971,136,136,4,50,false
1789,21971,21972,132,132,4,50,false
1790,21972,21973,4,4,4,50,false
1791,21973,21974,4,4,4,50,false
1792,21974,21975,4,4,4,50,false
1793,21975,21976,4,4,4,50,false
1794,21976,21977,132,132,4,50,false
1795,21977,21978,130,130,4,50,false
1796,21978,21979,130,130,4,50,false
1797,21979,21980,130,130,4,50,false
1798,21980,21981,2,2,4,50,false
1799,21981,21982,2,2,4,50,false
1800,21982,21983,2,2,4,50,false
