sample,emu_frame,player_x,player_y,mode,snapshot_index,screenshot,legacy_y_scratch
928,21111,16,98,replay,255,frame_0928.png,100
930,21113,16,93,replay,256,frame_0930.png,166
932,21115,16,88,replay,257,frame_0932.png,90
934,21117,16,83,replay,258,frame_0934.png,85
936,21119,16,78,replay,259,frame_0936.png,80
938,21121,16,73,replay,260,frame_0938.png,75
940,21123,16,68,replay,261,frame_0940.png,70
942,21125,16,63,replay,262,frame_0942.png,250
944,21127,16,58,replay,263,frame_0944.png,60
946,21129,16,53,replay,264,frame_0946.png,246
948,21131,16,48,replay,265,frame_0948.png,50
950,21133,21,48,replay,266,frame_0950.png,48
952,21135,26,48,replay,267,frame_0952.png,48
954,21137,31,48,replay,268,frame_0954.png,48
956,21139,36,48,replay,269,frame_0956.png,48
958,21141,41,48,replay,270,frame_0958.png,24
960,21143,46,48,replay,271,frame_0960.png,48
962,21145,51,48,replay,272,frame_0962.png,0
964,21147,56,48,replay,273,frame_0964.png,48
966,21149,61,48,replay,274,frame_0966.png,48
968,21151,66,48,replay,275,frame_0968.png,48
970,21153,71,48,replay,276,frame_0970.png,48
972,21155,76,48,replay,277,frame_0972.png,48
974,21157,81,48,replay,278,frame_0974.png,24
976,21159,86,48,replay,279,frame_0976.png,48
978,21161,91,48,replay,280,frame_0978.png,0
980,21163,96,48,replay,281,frame_0980.png,48
982,21165,101,48,replay,282,frame_0982.png,48
984,21167,106,48,replay,283,frame_0984.png,48
986,21169,111,48,replay,284,frame_0986.png,48
988,21171,116,48,replay,285,frame_0988.png,48
990,21173,121,48,replay,286,frame_0990.png,24
992,21175,126,48,replay,287,frame_0992.png,48
994,21177,131,48,replay,288,frame_0994.png,0
996,21179,136,48,replay,289,frame_0996.png,48
998,21181,141,48,replay,290,frame_0998.png,48
1000,21183,146,48,replay,291,frame_1000.png,48
1002,21185,151,48,replay,292,frame_1002.png,48
1004,21187,156,48,replay,293,frame_1004.png,48
1006,21189,161,48,replay,294,frame_1006.png,24
1008,21191,166,48,replay,295,frame_1008.png,48
1010,21193,171,48,replay,296,frame_1010.png,48
1012,21195,176,48,replay,297,frame_1012.png,48
1014,21197,181,48,replay,298,frame_1014.png,48
1016,21199,186,48,replay,299,frame_1016.png,48
1018,21201,191,48,replay,300,frame_1018.png,48
1020,21203,196,48,replay,301,frame_1020.png,48
1022,21205,201,48,replay,302,frame_1022.png,118
1024,21207,206,48,replay,303,frame_1024.png,48
1026,21209,211,48,replay,304,frame_1026.png,118
1028,21211,216,48,replay,305,frame_1028.png,48
1030,21213,221,48,replay,306,frame_1030.png,48
1032,21215,226,48,replay,307,frame_1032.png,48
1034,21217,231,48,replay,308,frame_1034.png,48
1036,21219,236,48,replay,309,frame_1036.png,48
1038,21221,239,48,replay,310,frame_1038.png,226
1040,21223,239,48,replay,311,frame_1040.png,48
1042,21225,239,48,replay,312,frame_1042.png,164
1044,21227,239,48,replay,313,frame_1044.png,48
1046,21229,239,48,replay,314,frame_1046.png,48
1048,21231,239,48,replay,315,frame_1048.png,48
1050,21233,239,48,replay,316,frame_1050.png,48
1052,21235,239,48,replay,317,frame_1052.png,48
1054,21237,239,48,replay,318,frame_1054.png,2
1056,21239,239,48,replay,319,frame_1056.png,48
1058,21241,239,48,replay,320,frame_1058.png,154
1060,21243,239,48,replay,321,frame_1060.png,48
1062,21245,239,48,replay,322,frame_1062.png,48
1064,21247,239,48,replay,323,frame_1064.png,48
1066,21249,239,48,replay,324,frame_1066.png,48
1068,21251,239,48,replay,325,frame_1068.png,48
1070,21253,239,48,replay,326,frame_1070.png,34
1072,21255,239,48,replay,327,frame_1072.png,48
1074,21257,239,48,replay,328,frame_1074.png,144
1076,21259,239,48,replay,329,frame_1076.png,48
1078,21261,239,48,replay,330,frame_1078.png,48
1080,21263,239,48,replay,331,frame_1080.png,48
1082,21265,239,48,replay,332,frame_1082.png,48
1084,21267,239,48,replay,333,frame_1084.png,48
1086,21269,239,48,replay,334,frame_1086.png,48
1088,21271,239,48,replay,335,frame_1088.png,48
1090,21273,239,48,replay,336,frame_1090.png,134
1092,21275,239,48,replay,337,frame_1092.png,48
1094,21277,239,48,replay,338,frame_1094.png,48
1096,21279,239,48,replay,339,frame_1096.png,48
1098,21281,239,48,replay,340,frame_1098.png,48
1100,21283,239,48,replay,341,frame_1100.png,48
1102,21285,239,48,replay,342,frame_1102.png,48
1104,21287,239,48,replay,343,frame_1104.png,48
1106,21289,239,48,replay,344,frame_1106.png,124
1108,21291,239,48,replay,345,frame_1108.png,48
1110,21293,239,48,replay,346,frame_1110.png,48
1112,21295,239,48,replay,347,frame_1112.png,48
1114,21297,239,48,replay,348,frame_1114.png,48
1116,21299,239,48,replay,349,frame_1116.png,48
1118,21301,239,48,replay,350,frame_1118.png,48
1120,21303,239,48,replay,351,frame_1120.png,48
1122,21305,239,48,replay,352,frame_1122.png,114
1124,21307,239,48,replay,353,frame_1124.png,48
1126,21309,239,48,replay,354,frame_1126.png,48
1128,21311,239,48,replay,355,frame_1128.png,48
1130,21313,239,48,replay,356,frame_1130.png,48
1132,21315,239,48,replay,357,frame_1132.png,216
1134,21317,239,48,replay,358,frame_1134.png,48
1136,21319,239,48,replay,359,frame_1136.png,48
1138,21321,239,48,replay,360,frame_1138.png,104
1140,21323,239,48,replay,361,frame_1140.png,48
1142,21325,239,48,replay,362,frame_1142.png,216
1144,21327,239,48,replay,363,frame_1144.png,48
1146,21329,239,48,replay,364,frame_1146.png,48
1148,21331,239,48,replay,365,frame_1148.png,48
1150,21333,239,48,replay,366,frame_1150.png,48
1152,21335,239,48,replay,367,frame_1152.png,216
1154,21337,239,48,replay,368,frame_1154.png,94
1156,21339,239,48,replay,369,frame_1156.png,48
1158,21341,239,48,replay,370,frame_1158.png,48
1160,21343,239,48,replay,371,frame_1160.png,48
1162,21345,239,48,replay,372,frame_1162.png,216
1164,21347,239,48,replay,373,frame_1164.png,48
1166,21349,239,48,replay,374,frame_1166.png,48
1168,21351,239,48,replay,375,frame_1168.png,48
1170,21353,239,48,replay,376,frame_1170.png,84
1172,21355,239,48,replay,377,frame_1172.png,216
1174,21357,239,48,replay,378,frame_1174.png,48
1176,21359,239,48,replay,379,frame_1176.png,48
1178,21361,239,48,replay,380,frame_1178.png,48
1180,21363,239,48,replay,381,frame_1180.png,48
1182,21365,239,48,replay,382,frame_1182.png,216
1184,21367,239,48,replay,383,frame_1184.png,48
1186,21369,239,48,replay,384,frame_1186.png,74
1188,21371,239,48,replay,385,frame_1188.png,48
1190,21373,239,53,replay,386,frame_1190.png,50
1192,21375,239,58,replay,387,frame_1192.png,196
1194,21377,239,63,replay,388,frame_1194.png,60
1196,21379,239,68,replay,389,frame_1196.png,65
1198,21381,239,73,replay,390,frame_1198.png,70
1200,21383,239,78,replay,391,frame_1200.png,75
1202,21385,239,83,replay,392,frame_1202.png,64
1204,21387,239,88,replay,393,frame_1204.png,85
1206,21389,239,93,replay,394,frame_1206.png,90
1208,21391,239,98,replay,395,frame_1208.png,95
1210,21393,239,103,replay,396,frame_1210.png,100
1212,21395,239,108,replay,397,frame_1212.png,96
